OBJECTID,FID_covert,Nom_Clase,ID_Clase,Area,COV,COV_ID,FID_Polygo,Name,FolderPath,Shape_Leng,Shape_Area,aream2,cover,batimv2uw,lon,lat
"620","125846",Estructura Coralina,"5",367.99999999300,"125846","125847","1",RF N,PUMA.kmz,0.00103936182,0.00000003194,368.294,life cover,-3.60000000000,-86.956,20.741
"621","125847",Estructura Coralina,"5",159.99999999100,"125847","125848","1",RF N,PUMA.kmz,0.00051968136,0.00000001389,160.128,life cover,-4.10000000000,-86.954,20.741
"622","125848",Estructura Coralina,"5",1488.00000000000,"125848","125849","1",RF N,PUMA.kmz,0.00239521756,0.00000012915,1489.192,life cover,-2.90000000000,-86.954,20.741
"623","125849",Estructura Coralina,"5",1344.00000003000,"125849","125850","1",RF N,PUMA.kmz,0.00217379906,0.00000011665,1345.076,life cover,-4.20000000000,-86.955,20.741
"624","125850",Estructura Coralina,"5",271.99999994600,"125850","125851","1",RF N,PUMA.kmz,0.00089479040,0.00000002361,272.219,life cover,-4.40000000000,-86.956,20.742
"625","125851",Estructura Coralina,"5",511.99999994200,"125851","125852","1",RF N,PUMA.kmz,0.00119305686,0.00000004444,512.410,life cover,-4.40000000000,-86.956,20.742
"626","125852",Estructura Coralina,"5",783.99999999300,"125852","125853","1",RF N,PUMA.kmz,0.00119761013,0.00000006805,784.628,life cover,-3.70000000000,-86.954,20.742
"627","125853",Estructura Coralina,"5",399.99999993700,"125853","125854","1",RF N,PUMA.kmz,0.00119760922,0.00000003472,400.320,life cover,-4.80000000000,-86.957,20.742
"628","125854",Estructura Coralina,"5",111.99999998400,"125854","125855","1",RF N,PUMA.kmz,0.00052423912,0.00000000972,112.090,life cover,-5.00000000000,-86.956,20.742
"629","125855",Estructura Coralina,"5",63.99999999860,"125855","125856","1",RF N,PUMA.kmz,0.00037510724,0.00000000555,64.051,life cover,-4.00000000000,-86.953,20.742
"630","125856",Estructura Coralina,"5",159.99999999400,"125856","125857","1",RF N,PUMA.kmz,0.00051968406,0.00000001389,160.128,life cover,-4.30000000000,-86.953,20.742
"631","125857",Estructura Coralina,"5",527.99999998500,"125857","125858","1",RF N,PUMA.kmz,0.00105303780,0.00000004583,528.422,life cover,-4.60000000000,-86.957,20.742
"632","125858",Estructura Coralina,"5",384.00000000000,"125858","125859","1",RF N,PUMA.kmz,0.00089479400,0.00000003333,384.306,life cover,-4.70000000000,-86.953,20.743
"633","125859",Estructura Coralina,"5",1472.00000004000,"125859","125860","1",RF N,PUMA.kmz,0.00223698723,0.00000012776,1473.178,life cover,-3.20000000000,-86.957,20.743
"634","125860",Estructura Coralina,"5",1039.99999992000,"125860","125861","1",RF N,PUMA.kmz,0.00171274182,0.00000009027,1040.833,life cover,-4.20000000000,-86.954,20.743
"635","125861",Estructura Coralina,"5",559.99999994100,"125861","125862","1",RF N,PUMA.kmz,0.00112988848,0.00000004861,560.448,life cover,-4.70000000000,-86.953,20.743
"636","125862",Estructura Coralina,"5",79.99999999460,"125862","125863","1",RF N,PUMA.kmz,0.00037511084,0.00000000694,80.064,life cover,-5.60000000000,-86.954,20.744
"637","125863",Estructura Coralina,"5",111.99999997000,"125863","125864","1",RF N,PUMA.kmz,0.00045195521,0.00000000972,112.090,life cover,-5.10000000000,-86.953,20.744
"638","125864",Estructura Coralina,"5",192.00000000000,"125864","125865","1",RF N,PUMA.kmz,0.00060109159,0.00000001667,192.155,life cover,-5.30000000000,-86.953,20.744
"639","128276",Tocones y Pedacería de Coral,"6",4153.12000016000,"128276","128277","3",RF CS,PUMA.kmz,0.00073769328,0.00000000629,72.587,bare substrate,-0.70000000000,-86.985,20.708
"640","128276",Tocones y Pedacería de Coral,"6",4153.12000016000,"128276","128277","4",BR CS,PUMA.kmz,0.00612055298,0.00000034997,4036.313,bare substrate,-1.00000000000,-86.986,20.708
"641","128277",Tocones y Pedacería de Coral,"6",63.99999998980,"128277","128278","3",RF CS,PUMA.kmz,0.00025677398,0.00000000330,38.059,bare substrate,-0.60000000000,-86.984,20.709
"642","128277",Tocones y Pedacería de Coral,"6",63.99999998980,"128277","128278","4",BR CS,PUMA.kmz,0.00017783002,0.00000000184,21.231,bare substrate,-9999.00000000000,-86.984,20.709
"643","128278",Tocones y Pedacería de Coral,"6",112.00000005200,"128278","128279","4",BR CS,PUMA.kmz,0.00052417615,0.00000000972,112.090,bare substrate,-1.10000000000,-86.983,20.710
"644","128279",Tocones y Pedacería de Coral,"6",160.00000005500,"128279","128280","3",RF CS,PUMA.kmz,0.00057191849,0.00000001352,155.883,bare substrate,-0.90000000000,-86.982,20.710
"645","128279",Tocones y Pedacería de Coral,"6",160.00000005500,"128279","128280","4",BR CS,PUMA.kmz,0.00006615947,0.00000000018,2.054,bare substrate,-1.00000000000,-86.982,20.710
"646","128280",Tocones y Pedacería de Coral,"6",128.00000002600,"128280","128281","3",RF CS,PUMA.kmz,0.00053508250,0.00000000802,92.546,bare substrate,-0.70000000000,-86.982,20.710
"647","128280",Tocones y Pedacería de Coral,"6",128.00000002600,"128280","128281","4",BR CS,PUMA.kmz,0.00023299116,0.00000000265,30.591,bare substrate,-0.70000000000,-86.982,20.710
"648","128281",Tocones y Pedacería de Coral,"6",95.99999996670,"128281","128282","4",BR CS,PUMA.kmz,0.00045188865,0.00000000833,96.077,bare substrate,-0.90000000000,-86.982,20.710
"649","128282",Tocones y Pedacería de Coral,"6",687.99999980900,"128282","128283","3",RF CS,PUMA.kmz,0.00090188957,0.00000003549,409.267,bare substrate,-0.60000000000,-86.982,20.710
"650","128282",Tocones y Pedacería de Coral,"6",687.99999980900,"128282","128283","4",BR CS,PUMA.kmz,0.00081921793,0.00000002328,268.527,bare substrate,-1.20000000000,-86.982,20.710
"651","128283",Tocones y Pedacería de Coral,"6",79.99999998070,"128283","128284","3",RF CS,PUMA.kmz,0.00032894398,0.00000000492,56.732,bare substrate,-0.60000000000,-86.981,20.711
"652","128283",Tocones y Pedacería de Coral,"6",79.99999998070,"128283","128284","4",BR CS,PUMA.kmz,0.00020455357,0.00000000159,18.328,bare substrate,-0.60000000000,-86.981,20.711
"653","128284",Tocones y Pedacería de Coral,"6",144.00000000400,"128284","128285","3",RF CS,PUMA.kmz,0.00044735157,0.00000001250,144.115,bare substrate,-1.10000000000,-86.979,20.712
"654","128285",Tocones y Pedacería de Coral,"6",255.99999997800,"128285","128286","3",RF CS,PUMA.kmz,0.00049702187,0.00000000908,104.742,bare substrate,-0.60000000000,-86.979,20.713
"655","128285",Tocones y Pedacería de Coral,"6",255.99999997800,"128285","128286","4",BR CS,PUMA.kmz,0.00065152200,0.00000001203,138.728,bare substrate,-0.70000000000,-86.979,20.713
"656","128286",Tocones y Pedacería de Coral,"6",672.00000000000,"128286","128287","3",RF CS,PUMA.kmz,0.00134206100,0.00000005832,672.538,bare substrate,-0.90000000000,-86.977,20.714
"657","128287",Tocones y Pedacería de Coral,"6",191.99999997000,"128287","128288","3",RF CS,PUMA.kmz,0.00082242283,0.00000001666,192.153,bare substrate,-0.80000000000,-86.976,20.715
"658","128288",Tocones y Pedacería de Coral,"6",320.00000010000,"128288","128289","3",RF CS,PUMA.kmz,0.00117931789,0.00000002777,320.255,bare substrate,-0.70000000000,-86.976,20.715
"659","128289",Tocones y Pedacería de Coral,"6",495.99999999300,"128289","128290","3",RF CS,PUMA.kmz,0.00141435660,0.00000004304,496.397,bare substrate,-0.90000000000,-86.975,20.716
"660","128290",Tocones y Pedacería de Coral,"6",143.99999998700,"128290","128291","3",RF CS,PUMA.kmz,0.00067330803,0.00000001250,144.115,bare substrate,-0.70000000000,-86.975,20.716
"661","128291",Tocones y Pedacería de Coral,"6",63.99999999490,"128291","128292","3",RF CS,PUMA.kmz,0.00029823948,0.00000000555,64.051,bare substrate,-0.90000000000,-86.973,20.717
"662","128292",Tocones y Pedacería de Coral,"6",128.00000006800,"128292","128293","3",RF CS,PUMA.kmz,0.00064611374,0.00000001063,122.581,bare substrate,-0.60000000000,-86.973,20.717
"663","128292",Tocones y Pedacería de Coral,"6",128.00000006800,"128292","128293","4",BR CS,PUMA.kmz,0.00006769653,0.00000000020,2.262,bare substrate,-0.60000000000,-86.973,20.718
"664","128293",Tocones y Pedacería de Coral,"6",223.99999994300,"128293","128294","3",RF CS,PUMA.kmz,0.00066876826,0.00000001944,224.179,bare substrate,-0.60000000000,-86.971,20.719
"665","128294",Tocones y Pedacería de Coral,"6",80.00000004490,"128294","128295","3",RF CS,PUMA.kmz,0.00037507486,0.00000000694,80.064,bare substrate,-4.90000000000,-86.969,20.719
"666","128295",Tocones y Pedacería de Coral,"6",63.99999995720,"128295","128296","3",RF CS,PUMA.kmz,0.00029824038,0.00000000555,64.051,bare substrate,-3.00000000000,-86.969,20.719
"667","128296",Tocones y Pedacería de Coral,"6",63.99999995760,"128296","128297","3",RF CS,PUMA.kmz,0.00037507576,0.00000000555,64.051,bare substrate,-4.40000000000,-86.969,20.720
"668","128297",Tocones y Pedacería de Coral,"6",128.00000004700,"128297","128298","3",RF CS,PUMA.kmz,0.00043076202,0.00000001070,123.447,bare substrate,-0.60000000000,-86.970,20.720
"669","128297",Tocones y Pedacería de Coral,"6",128.00000004700,"128297","128298","4",BR CS,PUMA.kmz,0.00004433625,0.00000000008,0.968,bare substrate,-0.60000000000,-86.970,20.720
"670","128298",Tocones y Pedacería de Coral,"6",768.00000007700,"128298","128299","4",BR CS,PUMA.kmz,0.00126525621,0.00000006665,768.614,bare substrate,-0.60000000000,-86.970,20.721
"671","128299",Tocones y Pedacería de Coral,"6",1088.00000011000,"128299","128300","3",RF CS,PUMA.kmz,0.00252628736,0.00000009441,1088.751,bare substrate,-0.60000000000,-86.969,20.721
"672","128300",Tocones y Pedacería de Coral,"6",128.00000002600,"128300","128301","3",RF CS,PUMA.kmz,0.00027952715,0.00000000226,26.100,bare substrate,-0.60000000000,-86.968,20.721
"673","128300",Tocones y Pedacería de Coral,"6",128.00000002600,"128300","128301","4",BR CS,PUMA.kmz,0.00042072566,0.00000000765,88.234,bare substrate,-0.30000000000,-86.968,20.722
"674","128301",Tocones y Pedacería de Coral,"6",144.00000000500,"128301","128302","3",RF CS,PUMA.kmz,0.00051965347,0.00000001250,144.116,bare substrate,-2.70000000000,-86.967,20.722
"675","128302",Tocones y Pedacería de Coral,"6",127.99999993600,"128302","128303","3",RF CS,PUMA.kmz,0.00066877366,0.00000001111,128.103,bare substrate,-1.30000000000,-86.967,20.722
"676","128303",Tocones y Pedacería de Coral,"6",64.00000004890,"128303","128304","3",RF CS,PUMA.kmz,0.00029824398,0.00000000555,64.051,bare substrate,-1.90000000000,-86.967,20.722
"677","128304",Tocones y Pedacería de Coral,"6",927.99999998500,"128304","128305","3",RF CS,PUMA.kmz,0.00122410726,0.00000002547,293.748,bare substrate,-9999.00000000000,-86.968,20.722
"678","128304",Tocones y Pedacería de Coral,"6",927.99999998500,"128304","128305","4",BR CS,PUMA.kmz,0.00134740877,0.00000004928,568.339,bare substrate,-0.30000000000,-86.968,20.722
"679","128305",Tocones y Pedacería de Coral,"6",272.00000001200,"128305","128306","3",RF CS,PUMA.kmz,0.00067332153,0.00000002361,272.217,bare substrate,-3.40000000000,-86.966,20.722
"680","128306",Tocones y Pedacería de Coral,"6",80.00000002960,"128306","128307","4",BR CS,PUMA.kmz,0.00035610040,0.00000000668,77.016,bare substrate,-0.20000000000,-86.968,20.722
"681","128307",Tocones y Pedacería de Coral,"6",303.99999997900,"128307","128308","3",RF CS,PUMA.kmz,0.00089473192,0.00000002638,304.243,bare substrate,-0.70000000000,-86.967,20.722
"682","128308",Tocones y Pedacería de Coral,"6",351.99999991800,"128308","128309","3",RF CS,PUMA.kmz,0.00061513016,0.00000001939,223.568,bare substrate,-0.60000000000,-86.967,20.722
"683","128308",Tocones y Pedacería de Coral,"6",351.99999991800,"128308","128309","4",BR CS,PUMA.kmz,0.00047478114,0.00000000892,102.911,bare substrate,-0.20000000000,-86.968,20.722
"684","128309",Tocones y Pedacería de Coral,"6",80.00000005970,"128309","128310","3",RF CS,PUMA.kmz,0.00043827202,0.00000000694,80.064,bare substrate,-0.60000000000,-86.967,20.722
"685","128310",Tocones y Pedacería de Coral,"6",127.99999996200,"128310","128311","3",RF CS,PUMA.kmz,0.00040308439,0.00000000822,94.786,bare substrate,-0.60000000000,-86.967,20.722
"686","128310",Tocones y Pedacería de Coral,"6",127.99999996200,"128310","128311","4",BR CS,PUMA.kmz,0.00015565795,0.00000000103,11.844,bare substrate,-0.30000000000,-86.967,20.722
"687","128311",Tocones y Pedacería de Coral,"6",80.00000003170,"128311","128312","3",RF CS,PUMA.kmz,0.00033621926,0.00000000583,67.185,bare substrate,-0.30000000000,-86.967,20.723
"688","128311",Tocones y Pedacería de Coral,"6",80.00000003170,"128311","128312","4",BR CS,PUMA.kmz,0.00003331559,0.00000000003,0.331,bare substrate,-0.20000000000,-86.967,20.723
"689","128312",Tocones y Pedacería de Coral,"6",96.00000003140,"128312","128313","3",RF CS,PUMA.kmz,0.00044281989,0.00000000833,96.077,bare substrate,-0.70000000000,-86.966,20.723
"690","128313",Tocones y Pedacería de Coral,"6",143.99999995900,"128313","128314","3",RF CS,PUMA.kmz,0.00052874921,0.00000001250,144.116,bare substrate,-0.60000000000,-86.966,20.723
"691","128314",Tocones y Pedacería de Coral,"6",160.00000002800,"128314","128315","3",RF CS,PUMA.kmz,0.00066877906,0.00000001389,160.128,bare substrate,-0.60000000000,-86.966,20.723
"692","128315",Tocones y Pedacería de Coral,"6",335.99999994600,"128315","128316","3",RF CS,PUMA.kmz,0.00004447765,0.00000000006,0.739,bare substrate,-0.20000000000,-86.966,20.723
"693","128315",Tocones y Pedacería de Coral,"6",335.99999994600,"128315","128316","4",BR CS,PUMA.kmz,0.00087093661,0.00000002809,323.908,bare substrate,-0.20000000000,-86.966,20.724
"694","128316",Tocones y Pedacería de Coral,"6",336.00000001500,"128316","128317","3",RF CS,PUMA.kmz,0.00037148204,0.00000000661,76.276,bare substrate,-0.10000000000,-86.965,20.724
"695","128316",Tocones y Pedacería de Coral,"6",336.00000001500,"128316","128317","4",BR CS,PUMA.kmz,0.00059914096,0.00000001931,222.733,bare substrate,-0.20000000000,-86.966,20.724
"696","128318",Tocones y Pedacería de Coral,"6",79.99999998300,"128318","128319","1",RF N,PUMA.kmz,0.00034969569,0.00000000590,68.076,bare substrate,-9999.00000000000,-86.965,20.724
"697","128319",Tocones y Pedacería de Coral,"6",64.00000004800,"128319","128320","1",RF N,PUMA.kmz,0.00029824667,0.00000000555,64.051,bare substrate,-4.60000000000,-86.963,20.725
"698","128320",Tocones y Pedacería de Coral,"6",272.00000007600,"128320","128321","1",RF N,PUMA.kmz,0.00090002150,0.00000001876,216.396,bare substrate,-0.30000000000,-86.964,20.725
"699","128320",Tocones y Pedacería de Coral,"6",272.00000007600,"128320","128321","2",BR N,PUMA.kmz,0.00015645172,0.00000000128,14.740,bare substrate,-0.30000000000,-86.964,20.725
"700","128321",Tocones y Pedacería de Coral,"6",112.00000001300,"128321","128322","1",RF N,PUMA.kmz,0.00051965797,0.00000000972,112.089,bare substrate,-0.60000000000,-86.964,20.725
"701","128322",Tocones y Pedacería de Coral,"6",64.00000001540,"128322","128323","1",RF N,PUMA.kmz,0.00013539698,0.00000000079,9.067,bare substrate,-0.20000000000,-86.964,20.725
"702","128322",Tocones y Pedacería de Coral,"6",64.00000001540,"128322","128323","2",BR N,PUMA.kmz,0.00010084413,0.00000000044,5.025,bare substrate,-0.30000000000,-86.964,20.725
"703","128323",Tocones y Pedacería de Coral,"6",672.00000007600,"128323","128324","1",RF N,PUMA.kmz,0.00148812418,0.00000004808,554.428,bare substrate,-0.60000000000,-86.963,20.726
"704","128323",Tocones y Pedacería de Coral,"6",672.00000007600,"128323","128324","2",BR N,PUMA.kmz,0.00002503912,0.00000000003,0.310,bare substrate,-0.60000000000,-86.963,20.726
"705","128324",Tocones y Pedacería de Coral,"6",96.00000005590,"128324","128325","1",RF N,PUMA.kmz,0.00017161611,0.00000000126,14.510,bare substrate,-0.30000000000,-86.963,20.726
"706","128324",Tocones y Pedacería de Coral,"6",96.00000005590,"128324","128325","2",BR N,PUMA.kmz,0.00018643275,0.00000000149,17.180,bare substrate,-0.20000000000,-86.963,20.726
"707","128325",Tocones y Pedacería de Coral,"6",208.00000006800,"128325","128326","1",RF N,PUMA.kmz,0.00081335947,0.00000001805,208.166,bare substrate,-0.60000000000,-86.962,20.727
"708","128326",Tocones y Pedacería de Coral,"6",143.99999998400,"128326","128327","1",RF N,PUMA.kmz,0.00059194728,0.00000001250,144.115,bare substrate,-0.30000000000,-86.961,20.727
"709","128327",Tocones y Pedacería de Coral,"6",64.00000003800,"128327","128328","1",RF N,PUMA.kmz,0.00037053778,0.00000000555,64.052,bare substrate,-0.70000000000,-86.961,20.727
"710","128328",Tocones y Pedacería de Coral,"6",304.00000007300,"128328","128329","1",RF N,PUMA.kmz,0.00079986140,0.00000002591,298.766,bare substrate,-0.60000000000,-86.961,20.728
"711","128329",Tocones y Pedacería de Coral,"6",128.00000005900,"128329","128330","1",RF N,PUMA.kmz,0.00050486726,0.00000001079,124.424,bare substrate,-0.30000000000,-86.961,20.728
"712","128330",Tocones y Pedacería de Coral,"6",304.00000014700,"128330","128331","1",RF N,PUMA.kmz,0.00055926452,0.00000001271,146.611,bare substrate,-0.30000000000,-86.961,20.728
"713","128330",Tocones y Pedacería de Coral,"6",304.00000014700,"128330","128331","2",BR N,PUMA.kmz,0.00038581615,0.00000000253,29.195,bare substrate,-0.30000000000,-86.961,20.728
"714","128331",Tocones y Pedacería de Coral,"6",63.99999996460,"128331","128332","1",RF N,PUMA.kmz,0.00029824937,0.00000000555,64.051,bare substrate,-0.60000000000,-86.961,20.728
"715","128332",Tocones y Pedacería de Coral,"6",4271.99999998000,"128332","128333","2",BR N,PUMA.kmz,0.00425234909,0.00000037076,4275.417,bare substrate,-0.60000000000,-86.962,20.729
"716","128333",Tocones y Pedacería de Coral,"6",96.00000002750,"128333","128334","2",BR N,PUMA.kmz,0.00037508925,0.00000000833,96.077,bare substrate,-0.40000000000,-86.960,20.729
"717","128334",Tocones y Pedacería de Coral,"6",6239.99999996000,"128334","128335","1",RF N,PUMA.kmz,0.00927981421,0.00000044658,5149.758,bare substrate,-0.60000000000,-86.960,20.729
"718","128334",Tocones y Pedacería de Coral,"6",6239.99999996000,"128334","128335","2",BR N,PUMA.kmz,0.00155669035,0.00000003335,384.602,bare substrate,-0.30000000000,-86.959,20.730
"719","128335",Tocones y Pedacería de Coral,"6",207.99999988400,"128335","128336","1",RF N,PUMA.kmz,0.00081336667,0.00000001805,208.165,bare substrate,-3.00000000000,-86.958,20.730
"720","128336",Tocones y Pedacería de Coral,"6",144.00000001400,"128336","128337","1",RF N,PUMA.kmz,0.00058740211,0.00000001250,144.117,bare substrate,-1.20000000000,-86.958,20.730
"721","128337",Tocones y Pedacería de Coral,"6",111.99999998100,"128337","128338","1",RF N,PUMA.kmz,0.00051966517,0.00000000972,112.090,bare substrate,-2.30000000000,-86.958,20.731
"722","128338",Tocones y Pedacería de Coral,"6",111.99999996900,"128338","128339","1",RF N,PUMA.kmz,0.00008176287,0.00000000029,3.287,bare substrate,-0.60000000000,-86.959,20.731
"723","128338",Tocones y Pedacería de Coral,"6",111.99999996900,"128338","128339","2",BR N,PUMA.kmz,0.00026211519,0.00000000292,33.647,bare substrate,-0.60000000000,-86.959,20.731
"724","128339",Tocones y Pedacería de Coral,"6",1984.00000003000,"128339","128340","2",BR N,PUMA.kmz,0.00469974564,0.00000017219,1985.586,bare substrate,-0.90000000000,-86.960,20.730
"725","128340",Tocones y Pedacería de Coral,"6",64.00000003120,"128340","128341","1",RF N,PUMA.kmz,0.00029825297,0.00000000555,64.051,bare substrate,-2.40000000000,-86.957,20.731
"726","128341",Tocones y Pedacería de Coral,"6",63.99999996390,"128341","128342","2",BR N,PUMA.kmz,0.00037054048,0.00000000555,64.051,bare substrate,-0.60000000000,-86.959,20.731
"727","128342",Tocones y Pedacería de Coral,"6",4064.00000017000,"128342","128343","1",RF N,PUMA.kmz,0.00480717548,0.00000018704,2156.829,bare substrate,-0.30000000000,-86.958,20.731
"728","128342",Tocones y Pedacería de Coral,"6",4064.00000017000,"128342","128343","2",BR N,PUMA.kmz,0.00327486696,0.00000008004,922.981,bare substrate,-0.60000000000,-86.958,20.732
"729","128343",Tocones y Pedacería de Coral,"6",64.00000002680,"128343","128344","1",RF N,PUMA.kmz,0.00029825387,0.00000000555,64.051,bare substrate,-5.90000000000,-86.956,20.732
"730","128344",Tocones y Pedacería de Coral,"6",96.00000001190,"128344","128345","1",RF N,PUMA.kmz,0.00037054048,0.00000000833,96.076,bare substrate,-5.50000000000,-86.956,20.732
"731","128345",Tocones y Pedacería de Coral,"6",239.99999996000,"128345","128346","2",BR N,PUMA.kmz,0.00082247141,0.00000002083,240.192,bare substrate,-0.60000000000,-86.958,20.732
"732","128346",Tocones y Pedacería de Coral,"6",1376.00000033000,"128346","128347","2",BR N,PUMA.kmz,0.00317718618,0.00000011942,1377.103,bare substrate,-1.00000000000,-86.958,20.732
"733","128347",Tocones y Pedacería de Coral,"6",351.99999997600,"128347","128348","2",BR N,PUMA.kmz,0.00120212022,0.00000003055,352.282,bare substrate,-0.60000000000,-86.958,20.732
"734","128348",Tocones y Pedacería de Coral,"6",192.00000002000,"128348","128349","1",RF N,PUMA.kmz,0.00082702648,0.00000001666,192.153,bare substrate,-5.20000000000,-86.955,20.733
"735","128349",Tocones y Pedacería de Coral,"6",159.99999994500,"128349","128350","1",RF N,PUMA.kmz,0.00051966877,0.00000001389,160.127,bare substrate,-5.70000000000,-86.955,20.733
"736","128350",Tocones y Pedacería de Coral,"6",224.00000001600,"128350","128351","1",RF N,PUMA.kmz,0.00081337027,0.00000001944,224.179,bare substrate,-4.30000000000,-86.956,20.733
"737","128351",Tocones y Pedacería de Coral,"6",368.00000006600,"128351","128352","1",RF N,PUMA.kmz,0.00120212652,0.00000003194,368.294,bare substrate,-4.50000000000,-86.955,20.734
"738","128352",Tocones y Pedacería de Coral,"6",63.99999998840,"128352","128353","1",RF N,PUMA.kmz,0.00029825477,0.00000000555,64.051,bare substrate,-2.60000000000,-86.957,20.734
"739","128353",Tocones y Pedacería de Coral,"6",911.99999995100,"128353","128354","1",RF N,PUMA.kmz,0.00134670334,0.00000007915,912.729,bare substrate,-2.90000000000,-86.956,20.734
"740","128354",Tocones y Pedacería de Coral,"6",448.00000001900,"128354","128355","1",RF N,PUMA.kmz,0.00122752318,0.00000002337,269.530,bare substrate,-2.60000000000,-86.957,20.734
"741","128355",Tocones y Pedacería de Coral,"6",96.00000001000,"128355","128356","1",RF N,PUMA.kmz,0.00045193812,0.00000000833,96.077,bare substrate,-6.80000000000,-86.954,20.734
"742","128361",Tocones y Pedacería de Coral,"6",335.99999991900,"128361","128362","1",RF N,PUMA.kmz,0.00081882192,0.00000002508,289.157,bare substrate,-5.60000000000,-86.956,20.735
"743","128362",Tocones y Pedacería de Coral,"6",80.00000000860,"128362","128363","1",RF N,PUMA.kmz,0.00037510005,0.00000000694,80.065,bare substrate,-8.00000000000,-86.954,20.736
"744","128363",Tocones y Pedacería de Coral,"6",63.99999997900,"128363","128364","1",RF N,PUMA.kmz,0.00029825837,0.00000000555,64.051,bare substrate,-5.70000000000,-86.956,20.736
"745","128364",Tocones y Pedacería de Coral,"6",96.00000001610,"128364","128365","1",RF N,PUMA.kmz,0.00052422743,0.00000000833,96.077,bare substrate,-8.40000000000,-86.954,20.736
"746","128365",Tocones y Pedacería de Coral,"6",207.99999998500,"128365","128366","1",RF N,PUMA.kmz,0.00075019919,0.00000001805,208.166,bare substrate,-8.00000000000,-86.955,20.737
"747","128366",Tocones y Pedacería de Coral,"6",255.99999998900,"128366","128367","1",RF N,PUMA.kmz,0.00059545491,0.00000001646,189.786,bare substrate,-6.00000000000,-86.956,20.737
"748","128368",Tocones y Pedacería de Coral,"6",304.00000003600,"128368","128369","1",RF N,PUMA.kmz,0.00082248940,0.00000002638,304.242,bare substrate,-5.70000000000,-86.956,20.738
"749","128369",Tocones y Pedacería de Coral,"6",127.99999998500,"128369","128370","1",RF N,PUMA.kmz,0.00052423283,0.00000001111,128.102,bare substrate,-5.30000000000,-86.956,20.739
"750","128370",Tocones y Pedacería de Coral,"6",64.00000001260,"128370","128371","1",RF N,PUMA.kmz,0.00027147681,0.00000000339,39.088,bare substrate,-5.50000000000,-86.956,20.739
"751","128371",Tocones y Pedacería de Coral,"6",960.00000008100,"128371","128372","1",RF N,PUMA.kmz,0.00336681815,0.00000008332,960.768,bare substrate,-5.00000000000,-86.956,20.739
"752","128372",Tocones y Pedacería de Coral,"6",127.99999998800,"128372","128373","1",RF N,PUMA.kmz,0.00051967776,0.00000001111,128.102,bare substrate,-3.80000000000,-86.955,20.739
"753","128373",Tocones y Pedacería de Coral,"6",287.99999999200,"128373","128374","1",RF N,PUMA.kmz,0.00105757848,0.00000002500,288.229,bare substrate,-4.50000000000,-86.956,20.739
"754","128374",Tocones y Pedacería de Coral,"6",95.99999998740,"128374","128375","1",RF N,PUMA.kmz,0.00045194622,0.00000000833,96.076,bare substrate,-3.60000000000,-86.955,20.739
"755","128375",Tocones y Pedacería de Coral,"6",208.00000001700,"128375","128376","1",RF N,PUMA.kmz,0.00075932011,0.00000001805,208.166,bare substrate,-3.30000000000,-86.955,20.739
"756","128376",Tocones y Pedacería de Coral,"6",128.00000002500,"128376","128377","1",RF N,PUMA.kmz,0.00067336471,0.00000001111,128.103,bare substrate,-4.30000000000,-86.956,20.739
"757","128377",Tocones y Pedacería de Coral,"6",767.99999998600,"128377","128378","1",RF N,PUMA.kmz,0.00173550366,0.00000006666,768.614,bare substrate,-3.30000000000,-86.955,20.740
"758","128378",Tocones y Pedacería de Coral,"6",175.99999998200,"128378","128379","1",RF N,PUMA.kmz,0.00075020728,0.00000001528,176.141,bare substrate,-4.20000000000,-86.956,20.740
"759","128379",Tocones y Pedacería de Coral,"6",256.00000000800,"128379","128380","1",RF N,PUMA.kmz,0.00075476415,0.00000002222,256.204,bare substrate,-5.30000000000,-86.953,20.740
"760","128380",Tocones y Pedacería de Coral,"6",1743.99999999000,"128380","128381","1",RF N,PUMA.kmz,0.00285170355,0.00000015137,1745.394,bare substrate,-4.30000000000,-86.956,20.740
"761","128381",Tocones y Pedacería de Coral,"6",64.00000002310,"128381","128382","1",RF N,PUMA.kmz,0.00037966051,0.00000000555,64.051,bare substrate,-3.30000000000,-86.955,20.740
"762","128382",Tocones y Pedacería de Coral,"6",912.00000003800,"128382","128383","1",RF N,PUMA.kmz,0.00210149897,0.00000007916,912.730,bare substrate,-3.30000000000,-86.955,20.740
"763","128383",Tocones y Pedacería de Coral,"6",143.99999995800,"128383","128384","1",RF N,PUMA.kmz,0.00059652303,0.00000001250,144.115,bare substrate,-3.90000000000,-86.956,20.740
"764","128384",Tocones y Pedacería de Coral,"6",847.99999993400,"128384","128385","1",RF N,PUMA.kmz,0.00179868013,0.00000007360,848.678,bare substrate,-4.00000000000,-86.956,20.740
"765","128385",Tocones y Pedacería de Coral,"6",608.00000004800,"128385","128386","1",RF N,PUMA.kmz,0.00157270568,0.00000005277,608.486,bare substrate,-3.90000000000,-86.954,20.740
"766","128386",Tocones y Pedacería de Coral,"6",576.00000003100,"128386","128387","1",RF N,PUMA.kmz,0.00157726614,0.00000004999,576.459,bare substrate,-3.20000000000,-86.955,20.740
"767","128387",Tocones y Pedacería de Coral,"6",255.99999999300,"128387","128388","1",RF N,PUMA.kmz,0.00096707341,0.00000002222,256.204,bare substrate,-3.60000000000,-86.956,20.740
